NOMBRE_TUI;TIPOS_TUI;CATEGORIA_TUI;DIRECCION;RATING_TUI;TOTAL_VALORACIONES_TUI;PRECIO;ESTADO_NEGOCIO;LATITUD_TUI;LONGITUD_TUI;URL;WEBSITE;HORARIO;TELEFONO;RESERVA_POSIBLE;ACCESIBILIDAD_SILLA_RUEDAS
Embassy of Montenegro in the Kingdom of Spain;Consulados, Embajadas;Instituciones y servicios públicos;C. Alcalá, 89, Salamanca, 28001 Madrid, Spain;5;2;;Abierto;404210;368519;https://maps.google.com/?cid=10632409986536159163;;Monday: 10:00?AM?–?3:00?PM | Tuesday: 10:00?AM?–?3:00?PM | Wednesday: 10:00?AM?–?3:00?PM | Thursday: 10:00?AM?–?3:00?PM | Friday: 10:00?AM?–?3:00?PM | Saturday: Closed | Sunday: Closed;901 66 51 64;FALSO;FALSO
AC Hotel Carlton Madrid;Albergues, Apartamentos turísticos, Hostales, Hoteles;Alojamiento;Paseo de las Delicias, 26, Arganzuela, 28045 Madrid, Spain;4,3;1630;;Abierto;404051;369370;https://maps.google.com/?cid=14607633288362088940;https://www.marriott.com/en-us/hotels/madca-ac-hotel-carlton-madrid/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0;;915 39 71 00;FALSO;VERDADERO
Consulta de Psicoanálisis;Clínicas;Instituciones y servicios públicos;C. del Duque de Osuna, 4 bis, Centro, 28015 Madrid, Spain;5;3;;Abierto;404249;371178;https://maps.google.com/?cid=1637286446346956964;http://www.alejandramenassa.com/;Monday: 6:00?–?9:00?PM | Tuesday: 11:00?AM?–?9:15?PM | Wednesday: Closed | Thursday: Closed | Friday: 11:00?AM?–?9:00?PM | Saturday: 10:00?AM?–?6:00?PM | Sunday: Closed;915 47 01 63;FALSO;FALSO
Ediciones Escultura Histórica;Galerías de arte;Cultura y arte;C. de Valenzuela, 7, Retiro, 28014 Madrid, Spain;4,8;29;;Abierto;404190;368928;https://maps.google.com/?cid=13366301283965054364;https://www.edicionesesculturahistorica.es/;Monday: 9:30?AM?–?5:00?PM | Tuesday: 9:30?AM?–?5:00?PM | Wednesday: 9:30?AM?–?5:00?PM | Thursday: 9:30?AM?–?5:00?PM | Friday: 9:30?AM?–?5:00?PM | Saturday: Closed | Sunday: Closed;913 16 22 42;FALSO;FALSO
Café Central;Bares, Cafés, Cervecerías, Coctelerías, Discotecas, Mercados, Perfumerías, Tiendas;Compras, Gastronomía y ocio nocturno;Pl. del Ángel, 10, Centro, 28012 Madrid, Spain;4,1;6134;Moderado;Abierto;404141;370183;https://maps.google.com/?cid=9329857030484869599;http://www.cafecentralmadrid.com/;Monday: 10:00?AM?–?1:00?AM | Tuesday: 10:00?AM?–?1:00?AM | Wednesday: 10:00?AM?–?1:00?AM | Thursday: 10:00?AM?–?1:00?AM | Friday: 10:00?AM?–?2:00?AM | Saturday: 10:00?AM?–?2:00?AM | Sunday: 10:00?AM?–?1:00?AM;613 45 09 65;VERDADERO;VERDADERO
Otopark;Jardines, Parques, Parques naturales;Naturaleza y actividades al aire libre;C. Alcalá, 29, Centro, 28014 Madrid, Spain;5;1;;Abierto;404184;369843;https://maps.google.com/?cid=16035509420693675882;;Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours;;FALSO;VERDADERO
Club Gym Churruca;Gimnasios;Bienestar y deporte;C. de Churruca, 12, Centro, 28004 Madrid, Spain;3,8;4;;Abierto;404276;370089;https://maps.google.com/?cid=468699023738331539;http://www.clubgymchurruca.com/;Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 9:30?AM?–?10:00?PM;914 46 22 64;FALSO;FALSO
Farmacia Adrián Adrián;Farmacias;Compras;C. de Linneo, 15, Arganzuela, 28005 Madrid, Spain;3,6;54;;Abierto;404123;372042;https://maps.google.com/?cid=8654941881245602547;;Monday: 9:30?AM?–?1:45?PM, 5:00?–?8:30?PM | Tuesday: 9:30?AM?–?1:45?PM, 5:00?–?8:30?PM | Wednesday: 9:30?AM?–?1:45?PM, 5:00?–?8:30?PM | Thursday: 9:30?AM?–?1:45?PM, 5:00?–?8:30?PM | Friday: 9:30?AM?–?1:45?PM, 5:00?–?8:30?PM | Saturday: 10:00?AM?–?1:45?PM | Sunday: Closed;913 65 90 12;FALSO;VERDADERO
Carrefour Express;Supermercados;Compras;C/ de Hortaleza, 65, Centro, 28004 Madrid, Spain;3,6;362;;Abierto;404246;369813;https://maps.google.com/?cid=18046176537346963504;https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/carrefour_express_calle_hortaleza_65.aspx;Monday: 9:00?AM?–?11:00?PM | Tuesday: 9:00?AM?–?11:00?PM | Wednesday: 9:00?AM?–?11:00?PM | Thursday: 9:00?AM?–?11:00?PM | Friday: 9:00?AM?–?11:00?PM | Saturday: 9:00?AM?–?11:00?PM | Sunday: 9:00?AM?–?11:00?PM;914 90 89 00;FALSO;VERDADERO
Frontón Beti Jai;Centros culturales, Museos;Cultura y arte;C. del Marqués del Riscal, 7, Chamberí, 28010 Madrid, Spain;4,7;1694;;Abierto;404309;369108;https://maps.google.com/?cid=4618694665370819049;https://www.frontonbetijai.es/;Monday: Closed | Tuesday: 10:00?AM?–?2:00?PM | Wednesday: 10:00?AM?–?2:00?PM | Thursday: 10:00?AM?–?2:00?PM | Friday: 10:00?AM?–?2:00?PM | Saturday: 10:00?AM?–?2:00?PM | Sunday: 10:00?AM?–?2:00?PM;;FALSO;VERDADERO
Alcampo;Panaderías, Supermercados;Compras;P.º de la Esperanza, 51, Arganzuela, 28005 Madrid, Spain;3,2;331;;Abierto;403989;370276;https://maps.google.com/?cid=7934696537432739140;https://www.compraonline.alcampo.es/content/madrid-supermercado?utm_campaign=GMB&utm_content=madrid&utm_medium=organic&utm_source=google&utm_term=sitio_web;Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?10:00?PM | Saturday: 9:00?AM?–?10:00?PM | Sunday: 10:00?AM?–?9:00?PM;913 68 78 57;FALSO;VERDADERO
Miami Ad School Madrid - Escuela de publicidad y creatividad;Universidades;Instituciones y servicios públicos;C. de Sta. Cruz de Marcenado, 4, Local 4, Centro, 28015 Madrid, Spain;4,8;61;;Abierto;404292;370722;https://maps.google.com/?cid=9673024439885077934;https://miamiadschool.es/;Monday: 10:00?AM?–?7:00?PM | Tuesday: 10:00?AM?–?7:00?PM | Wednesday: 10:00?AM?–?7:00?PM | Thursday: 10:00?AM?–?7:00?PM | Friday: 10:00?AM?–?2:00?PM | Saturday: Closed | Sunday: Closed;917 54 03 75;FALSO;VERDADERO
Yogaconmigo;Gimnasios;Bienestar y deporte;C. de Mira el Sol, 1, Centro, 28005 Madrid, Spain;4,8;157;;Abierto;404077;370463;https://maps.google.com/?cid=7660891053574780596;https://www.instagram.com/yogaconmigomadrid?igsh=MW53dmJvdG8wc2xsMg%3D%3D&utm_source=qr;Monday: 9:00?AM?–?8:30?PM | Tuesday: 9:00?AM?–?8:30?PM | Wednesday: 9:00?AM?–?8:30?PM | Thursday: 9:00?AM?–?8:30?PM | Friday: 9:00?AM?–?8:00?PM | Saturday: 11:30?AM?–?2:30?PM | Sunday: 11:30?AM?–?2:30?PM;687 27 09 31;FALSO;FALSO
Masala Biomarket Escuela de Cocina;Colegios;Instituciones y servicios públicos;C. de los Relatores, 5, Centro, 28012 Madrid, Spain;0;0;;Abierto;404133;370303;https://maps.google.com/?cid=12380808760964334061;http://masalaescuelacocinabio.blogspot.com.es/;Monday: 10:00?AM?–?9:00?PM | Tuesday: 10:00?AM?–?9:00?PM | Wednesday: 10:00?AM?–?9:00?PM | Thursday: 10:00?AM?–?9:00?PM | Friday: 10:00?AM?–?9:00?PM | Saturday: 10:00?AM?–?9:00?PM | Sunday: Closed;915 39 98 60;FALSO;FALSO
Victor Espinós Musical Library (Countduke);Bibliotecas;Cultura y arte;C. del Conde Duque, 11, Centro, 28015 Madrid, Spain;4;176;;Abierto;404278;371080;https://maps.google.com/?cid=2356932426926351829;https://madrid.es/bibliotecamusical;Monday: 8:30?AM?–?9:00?PM | Tuesday: 8:30?AM?–?9:00?PM | Wednesday: 8:30?AM?–?9:00?PM | Thursday: 8:30?AM?–?9:00?PM | Friday: 8:30?AM?–?9:00?PM | Saturday: Closed | Sunday: Closed;915 88 57 60;FALSO;VERDADERO
Hemeroteca Municipal de Madrid;Bibliotecas;Cultura y arte;patio norte, C. del Conde Duque, 9-11, Centro, 28015 Madrid, Spain;4,6;19;;Abierto;404283;371049;https://maps.google.com/?cid=1467061223491278784;https://www.madrid.es/hemeroteca;Monday: 8:30?AM?–?8:30?PM | Tuesday: 8:30?AM?–?8:30?PM | Wednesday: 8:30?AM?–?8:30?PM | Thursday: 8:30?AM?–?8:30?PM | Friday: 8:30?AM?–?8:30?PM | Saturday: Closed | Sunday: Closed;915 88 57 71;FALSO;VERDADERO
Carrefour Express;Supermercados;Compras;C. de San Bernardino, 4, Centro, 28015 Madrid, Spain;4,1;438;;Abierto;404249;370928;https://maps.google.com/?cid=5137389213676279589;https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/san-bernardino-4-madrid-s.aspx;Monday: 8:00?AM?–?11:00?PM | Tuesday: 8:00?AM?–?11:00?PM | Wednesday: 8:00?AM?–?11:00?PM | Thursday: 8:00?AM?–?11:00?PM | Friday: 8:00?AM?–?11:00?PM | Saturday: 8:00?AM?–?11:00?PM | Sunday: 10:00?AM?–?10:00?PM;914 90 89 00;FALSO;VERDADERO
Carrefour Express;Supermercados;Compras;C. Mayor, 46, Centro, 28013 Madrid, Spain;3,8;683;;Abierto;404159;370913;https://maps.google.com/?cid=8308213805949297624;https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-mayor-madrid-s.aspx;Monday: 8:30?AM?–?12:00?AM | Tuesday: 8:30?AM?–?12:00?AM | Wednesday: 8:30?AM?–?12:00?AM | Thursday: 8:30?AM?–?12:00?AM | Friday: 8:30?AM?–?12:00?AM | Saturday: 8:30?AM?–?12:00?AM | Sunday: 8:30?AM?–?12:00?AM;636 90 40 80;FALSO;VERDADERO
Petit Palace Plaza Mayor;Aparcamientos;Transporte;C. Mayor, 46, Centro, 28013 Madrid, Spain;4,3;1299;;Abierto;404160;370909;https://maps.google.com/?cid=2305320337607619236;https://www.petitpalaceplazamayor.com/en/?utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm_content=MYR&origin_source=google&origin_medium=organic&origin_campaign=MyBusiness;;915 42 69 99;FALSO;VERDADERO
La Musa Malasaña;Bares, Cervecerías, Coctelerías, Restaurantes, Tapas, Vegano, Vegetariano;Gastronomía y ocio nocturno;C. de Manuela Malasaña, 18, Centro, 28004 Madrid, Spain;4,5;4090;Moderado;Abierto;404288;370438;https://maps.google.com/?cid=10747233118834305758;https://grupolamusa.com/restaurante-musa-malasana/;Monday: 1:00?PM?–?12:00?AM | Tuesday: 1:00?PM?–?12:00?AM | Wednesday: 1:00?PM?–?12:00?AM | Thursday: 1:00?PM?–?12:00?AM | Friday: 1:00?PM?–?1:00?AM | Saturday: 1:00?PM?–?1:00?AM | Sunday: 1:00?PM?–?12:00?AM;919 03 97 76;VERDADERO;FALSO
Deutsche Evangelische Kirchengemeinde Madrid;Basílicas, Catedrales, Conventos, Ermitas, Iglesias, Monasterios;Religión;P.º de la Castellana, 6, Salamanca, 28046 Madrid, Spain;5;7;;Abierto;404272;368906;https://maps.google.com/?cid=3578931115391031323;https://www.friedenskirche.es/;;914 35 47 81;FALSO;VERDADERO
The North Face Madrid Fuencarral;Zapaterías;Compras;Calle de Fuencarral, 26, Centro, 28004 Madrid, Spain;4;512;;Abierto;404221;370074;https://maps.google.com/?cid=1101683716526134750;https://locations.thenorthface.eu/madrid/madrid/TNFSM-CF26M-2/;Monday: 10:30?AM?–?9:00?PM | Tuesday: 10:30?AM?–?9:00?PM | Wednesday: 10:30?AM?–?9:00?PM | Thursday: 10:30?AM?–?9:00?PM | Friday: 10:30?AM?–?9:00?PM | Saturday: 10:30?AM?–?9:00?PM | Sunday: 12:00?–?8:00?PM;915 32 72 80;FALSO;VERDADERO
Templo Hare Krishna ISKCON;Templos hindúes;Religión;C. del Espíritu Santo, 19, Centro, 28004 Madrid, Spain;4,7;406;Barato;Abierto;404254;370432;https://maps.google.com/?cid=7017734202539209148;https://harekrishna.es/templos/madrid/;Monday: 6:00?AM?–?8:00?PM | Tuesday: 6:00?AM?–?8:00?PM | Wednesday: 6:00?AM?–?8:00?PM | Thursday: 6:00?AM?–?8:00?PM | Friday: 6:00?AM?–?8:00?PM | Saturday: 6:00?AM?–?8:00?PM | Sunday: 6:00?AM?–?8:00?PM;915 21 30 96;FALSO;VERDADERO
Academia de inglés y español en Madrid - International House Alonso Martínez;Colegios;Instituciones y servicios públicos;Calle de Zurbano, 8, Chamberí, 28010 Madrid, Spain;4,1;122;;Abierto;404275;369367;https://maps.google.com/?cid=16976318704910578796;https://www.ihmadrid.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb;Monday: 8:30?AM?–?9:45?PM | Tuesday: 8:30?AM?–?9:45?PM | Wednesday: 8:30?AM?–?9:45?PM | Thursday: 8:30?AM?–?9:45?PM | Friday: 8:30?AM?–?7:00?PM | Saturday: Closed | Sunday: Closed;913 10 13 14;FALSO;FALSO
Cibeles;Estaciones de autobús;Transporte;Centro, 28014 Madrid, Spain;4,6;22;;Abierto;404190;369353;https://maps.google.com/?cid=14749869312638694001;;;;FALSO;VERDADERO
Berberia del Sáhara y El Sahel;Joyerías;Compras;C. de la Redondilla, 8, Centro, 28005 Madrid, Spain;4,4;34;;Abierto;404124;371279;https://maps.google.com/?cid=16192455745929386304;https://berberia.es/es/;Monday: 11:00?AM?–?2:00?PM, 5:30?–?8:00?PM | Tuesday: 11:00?AM?–?2:00?PM, 5:30?–?8:00?PM | Wednesday: 11:00?AM?–?2:00?PM, 5:30?–?8:00?PM | Thursday: 11:00?AM?–?2:00?PM, 5:30?–?8:00?PM | Friday: 11:00?AM?–?2:00?PM, 5:30?–?8:00?PM | Saturday: Closed | Sunday: Closed;913 54 01 76;FALSO;FALSO
Puerta de Toledo;Estaciones de autobús;Transporte;Arganzuela, 28005 Madrid, Spain;4,5;4;;Abierto;404057;371189;https://maps.google.com/?cid=18009335822856365855;;;;FALSO;VERDADERO
A Escuela de Teatro Musical María Beltran;Colegios;Instituciones y servicios públicos;Pl. de Matute, 5, Centro, 28012 Madrid, Spain;4,3;21;;Abierto;404133;369974;https://maps.google.com/?cid=1666435097412934937;;Monday: 10:00?AM?–?2:00?PM, 6:30?–?9:30?PM | Tuesday: 10:00?AM?–?2:00?PM, 6:30?–?9:30?PM | Wednesday: 10:00?AM?–?2:00?PM, 6:30?–?9:30?PM | Thursday: 10:00?AM?–?2:00?PM | Friday: 4:00?–?9:00?PM | Saturday: Closed | Sunday: Closed;911 67 77 79;FALSO;FALSO
Parish Church of Saint Ildephonsus;Basílicas, Catedrales, Conventos, Ermitas, Iglesias, Monasterios;Religión;Pl. de San Ildefonso, Centro, 28004 Madrid, Spain;4,3;861;;Abierto;404239;370190;https://maps.google.com/?cid=1046312687573836566;;Monday: 8:30?AM?–?9:00?PM | Tuesday: 8:30?AM?–?9:00?PM | Wednesday: 8:30?AM?–?9:00?PM | Thursday: 8:30?AM?–?9:00?PM | Friday: 8:30?AM?–?9:00?PM | Saturday: 8:30?AM?–?9:00?PM | Sunday: 8:30?AM?–?9:00?PM;915 22 08 60;FALSO;VERDADERO
Pastelería Mallorca | Serrano;Panaderías;Compras;C. de Serrano, 6, Salamanca, 28001 Madrid, Spain;4,3;7470;Caro;Abierto;404213;36883;https://maps.google.com/?cid=16069743977347249177;http://www.pasteleria-mallorca.com/?utm_source=GMB&utm_medium=web&utm_campaign=serrano;Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: 9:00?AM?–?9:00?PM | Sunday: 9:00?AM?–?9:00?PM;914 10 00 00;FALSO;VERDADERO
CAF 1 Centro De Apoyo Familiar;Ayuntamientos;Instituciones y servicios públicos;Calle Hermanos Álvarez Quintero, 7, Centro, 28004 Madrid, Spain;4,4;20;;Abierto;404276;369738;https://maps.google.com/?cid=5050482296668809010;http://www.madrid.es/portales/munimadrid/es/Inicio/Servicios-sociales-y-salud/Direcciones-y-telefonos/Centro-de-Apoyo-a-las-Familias-CAF-1?vgnextfmt=default&vgnextoid=7f61ba61e681c010VgnVCM1000000b205a0aRCRD&vgnextchannel=2bc2c8eb248fe410VgnVCM1000000b205a0aRCRD;Monday: 8:30?AM?–?8:00?PM | Tuesday: 8:30?AM?–?8:00?PM | Wednesday: 8:30?AM?–?8:00?PM | Thursday: 8:30?AM?–?8:00?PM | Friday: 8:30?AM?–?8:00?PM | Saturday: Closed | Sunday: Closed;915 06 18 60;FALSO;VERDADERO
Camisería Burgos;Tiendas de ropa;Compras;C. de Cedaceros, 2, Centro, Centro, 28014 Madrid, Spain;4,4;70;;Abierto;404178;369844;https://maps.google.com/?cid=4184005412142644136;http://www.camiseriaburgos.com/;Monday: 10:00?AM?–?8:00?PM | Tuesday: 10:00?AM?–?8:00?PM | Wednesday: 10:00?AM?–?8:00?PM | Thursday: 10:00?AM?–?8:00?PM | Friday: 10:00?AM?–?8:00?PM | Saturday: Closed | Sunday: Closed;915 21 18 91;FALSO;FALSO
Casa Hortensia Restaurante & Sidrería;Bares, Cervecerías, Coctelerías;Gastronomía y ocio nocturno;C. de la Farmacia, 2, Centro, 28004 Madrid, Spain;4,4;6283;Moderado;Abierto;404238;370038;https://maps.google.com/?cid=4236509372472377642;http://www.casahortensia.com/;Monday: Closed | Tuesday: 1:00?PM?–?12:00?AM | Wednesday: 1:00?PM?–?12:00?AM | Thursday: 1:00?PM?–?12:00?AM | Friday: 1:00?PM?–?12:00?AM | Saturday: 1:00?PM?–?12:00?AM | Sunday: 1:00?–?4:30?PM;915 39 00 90;VERDADERO;VERDADERO
Parking Plaza de Colón telpark by Empark;Aparcamientos;Transporte;Pl. de Colón, s/n, Salamanca, 28046 Madrid, Spain;3,7;523;;Abierto;404244;368985;https://maps.google.com/?cid=5899978756119560972;https://www.telpark.com/es/ciudades/madrid/parking-plaza-de-colon/;Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours;915 76 18 37;FALSO;VERDADERO
España Building;Centros comerciales;Compras;Calle de la Princesa, 19, Centro, 28013 Madrid, Spain;4,7;4290;;Abierto;404240;371110;https://maps.google.com/?cid=15576253881476792156;https://www.riu.com/es/hotel/espana/madrid/hotel-riu-plaza-espana?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=ZES;Monday: 10:00?AM?–?12:00?AM | Tuesday: 10:00?AM?–?12:00?AM | Wednesday: 10:00?AM?–?12:00?AM | Thursday: 10:00?AM?–?12:00?AM | Friday: 10:00?AM?–?12:00?AM | Saturday: 10:00?AM?–?12:00?AM | Sunday: 10:00?AM?–?12:00?AM;971 74 30 30;FALSO;VERDADERO
El Escaldón Gastronomía Canaria;Bares, Cervecerías, Coctelerías;Gastronomía y ocio nocturno;C. del Nuncio, 17, Centro, 28005 Madrid, Spain;4;1092;Moderado;Abierto;404130;371000;https://maps.google.com/?cid=14756693449108544763;http://elescaldon.com/;Monday: 1:00?–?4:30?PM, 7:00?PM?–?12:00?AM | Tuesday: 1:00?–?4:30?PM, 7:00?PM?–?12:00?AM | Wednesday: 1:00?–?4:30?PM, 7:00?PM?–?12:00?AM | Thursday: 1:00?–?4:30?PM, 7:00?PM?–?12:00?AM | Friday: 12:00?PM?–?12:00?AM | Saturday: 12:00?PM?–?12:00?AM | Sunday: 12:00?PM?–?12:00?AM;913 65 55 06;VERDADERO;FALSO
Campus Colegiata (FOM);Universidades;Instituciones y servicios públicos;Calle de la Colegiata, 9, Centro, 28012 Madrid, Spain;5;3;;Abierto;404127;370587;https://maps.google.com/?cid=9387687972164499374;https://studentsinspain.com/;Monday: 9:00?AM?–?4:30?PM | Tuesday: 9:00?AM?–?4:30?PM | Wednesday: 9:00?AM?–?4:30?PM | Thursday: 9:00?AM?–?4:30?PM | Friday: 9:00?AM?–?2:00?PM | Saturday: Closed | Sunday: Closed;917 00 41 30;FALSO;VERDADERO
The Stunt Club;Cines, Teatros;Cultura y arte;P.º de la Virgen del Puerto, 17, Arganzuela, 28005 Madrid, Spain;0;0;;Abierto;404125;372088;https://maps.google.com/?cid=2501956167376871114;http://www.thestuntclub.com/;Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Closed;;FALSO;FALSO
Chang Thai Massage;Piscinas, Spas;Bienestar y deporte;C. del Marqués de Cubas, 23, 1°D Ext, Centro, 28014 Madrid, Spain;4,8;216;;Abierto;404162;369580;https://maps.google.com/?cid=7431187597891157049;http://www.changthaimassages.es/;Monday: 11:00?AM?–?9:00?PM | Tuesday: 11:00?AM?–?9:00?PM | Wednesday: 11:00?AM?–?9:00?PM | Thursday: 11:00?AM?–?9:00?PM | Friday: 11:00?AM?–?9:00?PM | Saturday: 11:00?AM?–?9:00?PM | Sunday: 11:00?AM?–?9:00?PM;911 99 49 58;FALSO;FALSO
Hospital VOT Madrid;Hospitales;Instituciones y servicios públicos;C. de San Bernabé, 13, Centro, 28005 Madrid, Spain;3,2;701;;Abierto;404090;371392;https://maps.google.com/?cid=8611865034163696782;http://www.hospitalvot.org/;;910 79 15 16;FALSO;VERDADERO
Embajada de la República Oriental del Uruguay;Consulados, Embajadas;Instituciones y servicios públicos;P.º del Pintor Rosales, 28, Piso 2° Izq, Moncloa - Aravaca, 28008 Madrid, Spain;4,9;7;;Abierto;404269;371936;https://maps.google.com/?cid=15834737193819236230;https://www.gub.uy/ministerio-relaciones-exteriores/;Monday: 10:00?AM?–?6:00?PM | Tuesday: 10:00?AM?–?6:00?PM | Wednesday: 10:00?AM?–?6:00?PM | Thursday: 10:00?AM?–?6:00?PM | Friday: 10:00?AM?–?6:00?PM | Saturday: Closed | Sunday: Closed;917 58 04 75;FALSO;VERDADERO
Asador Arizmendi;Restaurantes, Tapas, Vegano, Vegetariano;Gastronomía y ocio nocturno;Pl. de Tirso de Molina, 7, Centro, 28012 Madrid, Spain;3,9;38;;Abierto;404121;370444;https://maps.google.com/?cid=12956326181391971282;;Monday: 1:30?–?4:00?PM, 9:00?PM?–?12:00?AM | Tuesday: 1:30?–?4:00?PM, 9:00?PM?–?12:00?AM | Wednesday: 1:30?–?4:00?PM, 9:00?PM?–?12:00?AM | Thursday: 1:30?–?4:00?PM, 9:00?PM?–?12:00?AM | Friday: 1:30?–?4:00?PM, 9:00?PM?–?12:00?AM | Saturday: 1:30?–?4:00?PM, 9:00?PM?–?12:00?AM | Sunday: 1:30?–?4:00?PM, 9:00?PM?–?12:00?AM;914 29 50 30;VERDADERO;FALSO
Café Carmen 17 Bistro;Cafés;Gastronomía y ocio nocturno;C. del Carmen, 17, Centro, 28013 Madrid, Spain;3,9;1889;Moderado;Abierto;404183;370438;https://maps.google.com/?cid=6582681657067102556;https://companiadeltropico.es/#historia;Monday: 9:00?AM?–?11:00?PM | Tuesday: 9:00?AM?–?11:00?PM | Wednesday: 9:00?AM?–?11:00?PM | Thursday: 9:00?AM?–?11:00?PM | Friday: 9:00?AM?–?12:00?AM | Saturday: 9:00?AM?–?12:00?AM | Sunday: 9:00?AM?–?11:00?PM;915 22 67 75;FALSO;VERDADERO
MK2 Cine Paz;Cines, Teatros;Cultura y arte;Calle de Fuencarral, 125, Chamberí, 28010 Madrid, Spain;4,1;2221;;Abierto;404308;370339;https://maps.google.com/?cid=12470759934055469454;http://www.cinepazmadrid.es/;;;FALSO;VERDADERO
Chueca;Estaciones de autobús;Transporte;Centro, 28004 Madrid, Spain;3,7;3;;Abierto;404235;369869;https://maps.google.com/?cid=15284337798027945904;;;;FALSO;FALSO
Soledad Cabello Pelucas en Madrid y Extensiones de Pelo;Mercados, Perfumerías, Tiendas;Compras;Gran Vía, 50, 1º Izda, Centro, 28013 Madrid, Spain;4,6;134;;Abierto;404209;370656;https://maps.google.com/?cid=5729499704979578782;http://www.soledadcabello.com/;Monday: 10:00?AM?–?7:00?PM | Tuesday: 10:00?AM?–?7:00?PM | Wednesday: 10:00?AM?–?7:00?PM | Thursday: 10:00?AM?–?7:00?PM | Friday: 10:00?AM?–?7:00?PM | Saturday: Closed | Sunday: Closed;915 59 21 68;FALSO;VERDADERO
Tirso de Molina;Estaciones de autobús;Transporte;Centro, 28012 Madrid, Spain;4,7;3;;Abierto;404124;370457;https://maps.google.com/?cid=11014152754044111610;;;;FALSO;VERDADERO
