PLACE_ID,NOMBRE_TUI,TIPOS_TUI,CATEGORIA_TUI,DIRECCION,RATING_TUI,TOTAL_VALORACIONES_TUI,PRECIO,ESTADO_NEGOCIO,LATITUD_TUI,LONGITUD_TUI,URL,WEBSITE,HORARIO,TELEFONO,RESERVA_POSIBLE,ACCESIBILIDAD_SILLA_RUEDAS
ChIJ8_hy78iJQQ0RrgNmpToKzK4,Residencial Duquesa de Tamames,"Hoteles,Alojamiento",ALOJAMIENTOS,"C. de la Duquesa de Tamames, 5, Carabanchel, 28044 Madrid, Spain",5,3,Moderado,Abierto,40.3729637,-3.7496792,https://maps.google.com/?cid=7963736608915626396,http://www.duquesa5.com/,,910 88 52 21,NO,NO
ChIJd0B8yX8nQg0R0eo9uDe4FNM,B&B HOTEL MADRID Carabanchel,"Hoteles,Hoteles",ALOJAMIENTOS,"C. del Aguacate, 43, Carabanchel, 28054 Madrid, Spain","4,7",269,—,Abierto,40.368676,-3.74242,https://maps.google.com/?cid=1755343495635508414,https://www.hotel-bb.com/es/hotel/madrid-carabanchel?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=madridcarabanchel,,910 79 79 17,NO,SI
ChIJh7H6eIAnQg0RpDuc7tFxZvI,Hotel Eco Vía Lusitana,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Secoya, 2, Carabanchel, 28044 Madrid, Spain","3,9",1593,—,Abierto,40.37274240000001,-3.7421528000000004,https://maps.google.com/?cid=6475974810791121469,http://www.ecovialusitana.com/,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,915 11 03 80,NO,SI
ChIJ2cWSKDgnQg0Rl1N2hZ-AZIk,TESALIA ENTERTAINMENT SL,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de Antonia Rodríguez Sacristán, 14, Carabanchel, 28044 Madrid, Spain",0,0,—,Abierto,40.3728365,-3.7428199999999996,https://maps.google.com/?cid=14601445756410370771,,,915 11 03 80,NO,NO
ChIJS2bXYPYmQg0R0QoLV9Uy_xo,San Fermin Partnership Project,Hoteles,ALOJAMIENTOS,"Av. de los Fueros, 36, Usera, 28041 Madrid, Spain","4,1",400,—,Abierto,40.3702166,-3.6886199999999993,https://maps.google.com/?cid=8701814775326012241,http://www.san-fermin.org/,Monday: 1:00AM–12:00AM | Tuesday: 1:00AM–12:00AM | Wednesday: 1:00AM–12:00AM | Thursday: 1:00AM–12:00AM | Friday: 1:00AM–12:00AM | Saturday: 1:00AM–12:00AM | Sunday: 1:00AM–12:00AM,917 92 08 97,NO,SI
ChIJvzeHmOcnQg0R0AMJ56ib25s,Havitacion,"Hoteles,Hostal",ALOJAMIENTOS,"C. de Andévalo, 36, Puente de Vallecas, 28053 Madrid, Spain",0,0,—,Abierto,40.3739031,-3.6677971000000005,https://maps.google.com/?cid=12650433470005963491,,,671 56 42 28,NO,NO
ChIJ1VO3qQGJQQ0RWXL25bPDbEk,La Prensa Hostel: Rodríguez Lázaro 15,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de Rodríguez Lázaro, 15, Carabanchel, 28025 Madrid, Spain",5,1,Barato,Abierto,40.3775,-3.7456000000000005,https://maps.google.com/?cid=844421672620641980,,,681 03 94 59,NO,NO
ChIJOVXhAd-JQQ0RLqY9mmRO66I,La Prensa Hostel: Época 7,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de la Época, 7, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.378387700000005,-3.7459000000000002,https://maps.google.com/?cid=17051747579133092363,,,681 03 94 59,NO,NO
ChIJNW2IuagnQg0RBr3D7eZyt10,Comunidad Santos Ángeles Custodios,Hoteles,ALOJAMIENTOS,"Av. de Rafaela Ybarra, 73, Usera, 28026 Madrid, Spain","3,7",3,—,Abierto,40.378938299999994,-3.7115911999999995,https://maps.google.com/?cid=14639393159869391136,,,914 69 07 14,NO,NO
ChIJzS3FSQAnQg0RTLiCp7sn5XY,Room in guest room-H-rezidence,"Hoteles,Hostal",ALOJAMIENTOS,"C. San Basilio, 19, Usera, 28026 Madrid, Spain",1,1,—,Abierto,40.379900000000006,-3.7076800000000008,https://maps.google.com/?cid=14427662171568988531,,,,NO,NO
ChIJvarqLFcmQg0RyN_A3QRSRdw,E-kilibrio Hotel & Apart-Suites,"Hoteles,Hoteles",ALOJAMIENTOS,"Calle de Antonio López, 247, Usera, 28041 Madrid, Spain","4,2",218,Caro,Abierto,40.377693,-3.69495,https://maps.google.com/?cid=12497766898779145784,http://www.e-kilibrio.com/,,613 15 99 36,NO,SI
ChIJzUgzfZgnQg0RAghhJn7vsxA,Hola Madrid Room,"Hoteles,B&B (Cama Y Desayuno)",ALOJAMIENTOS,"C. de Membezar, Puente de Vallecas, 28053 Madrid, Spain",0,0,—,Abierto,40.3794969,-3.66779,https://maps.google.com/?cid=12722495873876022330,http://holamadridroom.com/,,672 57 28 10,NO,NO
ChIJV8aWoIknQg0RNbj4bEstAf8,Hostal María Ronda,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Batalla de Torrijos, 26, Carabanchel, 28025 Madrid, Spain","4,5",671,—,Abierto,40.384699999999995,-3.7411119,https://maps.google.com/?cid=85406917561891089,http://hostalmronda.es/,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,914 66 00 20,NO,SI
ChIJt7vVWQCJQQ0RTk59L4J-Nq0,Julia,Hoteles,ALOJAMIENTOS,"C. de Saturnino Tejera, 27, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.3838368,-3.7445340000000003,https://maps.google.com/?cid=7311325755552996133,,,,NO,NO
ChIJkbw6XwCJQQ0ReVUMQnJO3_E,Casa khadi,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"C. Juana Urosa, 16, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.384972299999994,-3.74471,https://maps.google.com/?cid=7171340097271103660,,,,NO,NO
ChIJbRVVQAAnQg0RNg8ujyU1JOU,Habitación luminosas en Vista Alegre,"Hoteles,Campings",ALOJAMIENTOS,"Calle del Gral. Ricardos, 218, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.384931200000004,-3.7387938999999997,https://maps.google.com/?cid=7663127765542614249,https://tripingguide.com/view-hotel?hotel=dos-habitaciones-luminosas-en-vista-alegre-spain,,,NO,NO
ChIJLQDRYQAnQg0RHKlt5ZcYcic,Casa oficial,"Hoteles,Hoteles",ALOJAMIENTOS,"C. del Chimbo, 33, Carabanchel, 28025 Madrid, Spain",5,1,—,Abierto,40.382154099999994,-3.72678,https://maps.google.com/?cid=16040205914645330321,,,,NO,NO
ChIJVXadRwAnQg0RSmXvrJNZjUQ,Hostel Oasis,"Hoteles,Hostal",ALOJAMIENTOS,"C. de los Mineros, 3, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.383102599999994,-3.729052399999999,https://maps.google.com/?cid=16120056129374585047,,,,NO,NO
ChIJWRAmcwAnQg0R44ebFQ0WIZo,Agumar,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de Cintra, 4, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.384966,-3.7246099999999998,https://maps.google.com/?cid=16654935675240823332,,,,NO,NO
ChIJhwHXWgAnQg0RvJvFmDYI8kY,??? ????,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"C. de Elvas, 7, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.38479679999999,-3.7251668000000002,https://maps.google.com/?cid=18224414208563958405,,,,NO,NO
ChIJsbSODAAnQg0RTdqIn5zqG1Q,Parada del bus a centro de acogida,"Hoteles,Hostal",ALOJAMIENTOS,"Carabanchel, 28025 Madrid, Spain",4,1,—,Abierto,40.384499999999996,-3.7184532000000003,https://maps.google.com/?cid=1757517523242201794,,,,NO,NO
ChIJzdgpKQAnQg0R0EUTXT2CfMs,???,"Hoteles,Hostal",ALOJAMIENTOS,"C. de Santoña, 27, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.381800000000005,-3.7140099999999996,https://maps.google.com/?cid=6094513074979474934,,,,NO,NO
ChIJZ5hoQTwnQg0R83Hxmbsx1N8,Rokay Properties S.L,Hoteles,ALOJAMIENTOS,"C. Justa García, 12, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.38211260000001,-3.7095008999999997,https://maps.google.com/?cid=8731578848002120432,,,617 86 51 04,NO,NO
ChIJ2b258rEnQg0RryQpOha2bDg,Room Today Madrid Gabriel Usera,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de Gabriel Usera, 64, Usera, 28026 Madrid, Spain",1,2,—,Abierto,40.3834,-3.70854,https://maps.google.com/?cid=6317885038705917753,,,603 74 59 39,NO,NO
ChIJP7vrCAAnQg0R8Aqb90Js69A,Casa de heidy,"Hoteles,Hostal",ALOJAMIENTOS,"C. Luis de la Torre, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.3824532,-3.7086326,https://maps.google.com/?cid=7000255586824804078,,,,NO,NO
ChIJ9QAqSwAnQg0RpvGRHr4CB6k,??,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"C. de Isabelita Usera, 76, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.3806,-3.7074321000000006,https://maps.google.com/?cid=1117512999822086755,,,,NO,NO
ChIJk-aGOwAnQg0RCeqWb_tjzlE,Ksa Adiam,Hoteles,ALOJAMIENTOS,"C. de Isabelita Usera, 25, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.383817900000004,-3.7078199999999994,https://maps.google.com/?cid=17404460362688599345,,,,NO,NO
ChIJPcSMCQAnQg0R6l2yWMgncqM,residencia,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Sierra de Contraviesa, 28, Puente de Vallecas, 28053 Madrid, Spain",0,0,—,Abierto,40.383403200000004,-3.67145,https://maps.google.com/?cid=359604477103289771,,,,NO,NO
ChIJT2UlWwAnQg0Rk7LJzUcD7lc,DESARROLLO NSA 14,"Hoteles,Hostal",ALOJAMIENTOS,"Av. de San Diego, 89, Puente de Vallecas, 28018 Madrid, Spain",0,0,—,Abierto,40.3850542,-3.6658100000000005,https://maps.google.com/?cid=89095256559907828,,,,NO,NO
ChIJCVMwDAAlQg0Rs3iPMvrDyuI,chabola,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"C. del Puerto de Costabona, 7, Puente de Vallecas, 28018 Madrid, Spain",5,1,—,Abierto,40.3852031,-3.6591400000000007,https://maps.google.com/?cid=10251278507804739765,,,,NO,NO
ChIJ2WfXxyCIQQ0RYBxb35DGnlE,Hostal Granado,"Hoteles,Hoteles",ALOJAMIENTOS,"C. del Espinar, 8, Carabanchel, 28047 Madrid, Spain","4,1",737,—,Abierto,40.38680960000001,-3.7448900000000003,https://maps.google.com/?cid=3842211891946548897,http://www.hostalgranado.es/,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,914 62 41 11,NO,SI
ChIJFwPtwyCIQQ0Rfk2J-6Vh7bY,Hostal Don Pedro,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Guabairo, 1, Carabanchel, 28047 Madrid, Spain","3,2",416,—,Abierto,40.38719999999999,-3.7450847000000005,https://maps.google.com/?cid=11101619571164569375,https://www.hostaldonpedrocarabanchel.com/,,915 25 81 14,NO,NO
ChIJV1yFt4snQg0RrRNN7iiUuik,Hostal Puerta Bonita,"Hoteles,Alojamiento",ALOJAMIENTOS,"C. Humanitarias, 21, Carabanchel, 28025 Madrid, Spain","4,4",329,—,Abierto,40.3877568,-3.74071,https://maps.google.com/?cid=1873894508447086031,http://www.hostalpuertabonita.com/,,914 62 37 12,NO,NO
ChIJWcIhTAMnQg0RLF-z08QJt88,AlojaHome,Hoteles,ALOJAMIENTOS,"C. de las Hermanas Alonso Barceló, 6, Bajo Izquierda, Carabanchel, 28025 Madrid, Spain","4,9",51,—,Abierto,40.38772049999999,-3.73924,https://maps.google.com/?cid=13845099905266287062,http://alojahome.com/,,677 02 69 95,NO,NO
ChIJX9pyGpQnQg0Rn4oPK6YdO80,"Madera,12",Hoteles,ALOJAMIENTOS,"Tr.ª Humanitarias, 1, Carabanchel, 28025 Madrid, Spain",5,1,—,Abierto,40.3878446,-3.74146,https://maps.google.com/?cid=17330831108708319645,,,,NO,NO
ChIJR8hUEAAnQg0RquFewXtsxao,Suit recem reformadas guestroom,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"Calle del Pinzón, 21, Carabanchel, 28025 Madrid, Spain",5,1,—,Abierto,40.3897149,-3.7399161,https://maps.google.com/?cid=16830335632057096577,,,,NO,NO
ChIJiUO0kIsnQg0RQh-XwBe8Ib4,Mars Suites Alondra,"Hoteles,Casa De Huéspedes",ALOJAMIENTOS,"C. Alondra, 52, Carabanchel, 28025 Madrid, Spain",0,0,—,Abierto,40.38812,-3.7393099999999997,https://maps.google.com/?cid=4016594513467021546,,,613 81 82 89,NO,NO
ChIJ-wdFV9gnQg0RHhjAmqHCIrQ,Gala Apartamento turístico Vista Alegre – (Madrid),Hoteles,ALOJAMIENTOS,"C. Aldapa, Carabanchel, 28025 Madrid, Spain",5,6,—,Abierto,40.3873961,-3.7367947,https://maps.google.com/?cid=13876495761758083466,https://www.galaapartamentos.com/nuevo-confortable-apartamento-vista-alegre-madrid/,,600 50 49 91,NO,NO
ChIJsVEd_yYnQg0RGibQaUff-yQ,Portazgo Rooms Madrid,"Hoteles,Hoteles",ALOJAMIENTOS,"ESTACIÓN METRO OPORTO, C. de Luis Gómez, 11, Carabanchel, 28025 Madrid, Spain","3,5",42,—,Abierto,40.385902599999994,-3.7311300000000003,https://maps.google.com/?cid=14243873715275794807,http://www.portazgorooms.com/,,691 90 46 78,NO,NO
ChIJ3QESPcQnQg0RDTT7h3zdKt4,Plaza del paterre,Hoteles,ALOJAMIENTOS,"Av. de Oporto, Carabanchel, 28019 Madrid, Spain",0,0,—,Abierto,40.388474499999994,-3.7313199999999993,https://maps.google.com/?cid=12566539266559564289,,,,NO,NO
ChIJA1woZ7UnQg0RNacDa2yGzrc,Urbanización Águeda Díez nº 5,"Hoteles,Alojamiento",ALOJAMIENTOS,"Pl. Águeda Diez, 5, Carabanchel, 28019 Madrid, Spain",5,1,—,Abierto,40.3898693,-3.7321249,https://maps.google.com/?cid=2726742695866006637,,,,NO,NO
ChIJ_8jzGkEnQg0RwaWkv-SdNs4,Hermanas Hospitalarias,Hoteles,ALOJAMIENTOS,"Calle del Gral. Ricardos, Carabanchel, 28019 Madrid, Spain",0,0,—,Abierto,40.3891139,-3.7308399999999997,https://maps.google.com/?cid=17171292281646364805,,,,NO,NO
ChIJWU6eLwAnQg0R92dmUbxJh-s,Bata,"Hoteles,B&B (Cama Y Desayuno)",ALOJAMIENTOS,"Av. de Oporto, Carabanchel, 28019 Madrid, Spain",0,0,—,Abierto,40.3856,-3.7250500000000004,https://maps.google.com/?cid=18196434839964929044,,,,NO,NO
ChIJBZnv1LYnQg0RL4sGKHT5o0c,calle de la Via,"Hoteles,Alojamiento",ALOJAMIENTOS,"C. de la Vía, Carabanchel, 28019 Madrid, Spain",1,1,—,Abierto,40.3862525,-3.7205415000000004,https://maps.google.com/?cid=6937195611863656759,,,,NO,NO
ChIJBwGncr8nQg0RVtlWjhzkv9E,Gallery Hostel Madrid,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de La Solana de Opañel, 20, Carabanchel, 28019 Madrid, Spain","3,6",65,—,Cerrado temporalmente,40.3885694,-3.7194294999999995,https://maps.google.com/?cid=7122283073526875341,https://www.galleryhostelmadrid.com/,,915 68 72 61,NO,NO
ChIJg_WWTlgnQg0RvQBT7tHPUj4,Hotel Dorsett Usera,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de Enrique Fuentes, 12, Usera, 28026 Madrid, Spain","3,3",81,—,Abierto,40.386199999999995,-3.7111232999999992,https://maps.google.com/?cid=3011111863465705696,https://hoteldorsettusera.top/,,688 58 55 55,NO,NO
ChIJPSNSKgAnQg0RV44dtB5K-4c,??????,"Hoteles,B&B (Cama Y Desayuno)",ALOJAMIENTOS,"C. de Enrique Fuentes, 15, Usera, 28026 Madrid, Spain",4,1,—,Abierto,40.3860771,-3.71124,https://maps.google.com/?cid=1058018337875283443,,,,NO,SI
ChIJm1nQUQAnQg0R2V-Obc43D68,Albergue,"Hoteles,Hostal",ALOJAMIENTOS,"C. de Manuel Noya, Usera, 28026 Madrid, Spain",5,1,—,Abierto,40.387749400000004,-3.7124396000000006,https://maps.google.com/?cid=17247394823838782735,,,,NO,NO
ChIJTztAstonQg0Rle6mWYFdL9c,???????,Hoteles,ALOJAMIENTOS,"C. de Ramón Luján, 8, Usera, 28026 Madrid, Spain",4,1,—,Abierto,40.3869093,-3.7048367000000004,https://maps.google.com/?cid=17663061138764952010,,,675 88 14 14,NO,NO
ChIJudSDYSonQg0Rr2ZWX3qj-zY,????,Hoteles,ALOJAMIENTOS,"C. de Amparo Usera, 43, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.386957100000004,-3.70611,https://maps.google.com/?cid=15399413507495643672,,,675 88 14 14,NO,NO
ChIJE3X0ZwAnQg0RoEgayZc7cio,Chiboloyork,"Hoteles,Moteles",ALOJAMIENTOS,"C. Mirasierra, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.3903,-3.7081997,https://maps.google.com/?cid=8563486437598637564,,,,NO,NO
ChIJB1rCn0smQg0RM0ywY-_8xWs,Hotel Madrid Río,"Hoteles,Hoteles",ALOJAMIENTOS,"Calle de Antonio López, 168, Usera, 28026 Madrid, Spain","3,5",2223,—,Abierto,40.3886679,-3.7004000000000006,https://maps.google.com/?cid=7807506295158276119,https://www.hotelmadridrio.com/,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,914 76 32 11,NO,NO
ChIJqQWJVLMnQg0RXoDUaKQz4Us,Hostel Space Capsule,"Hoteles,Hoteles",ALOJAMIENTOS,"C. del Olvido, 8, Usera, 28026 Madrid, Spain","3,5",69,—,Abierto,40.387164,-3.70305,https://maps.google.com/?cid=1052966782104057778,http://hostel-space-capsule-madrid.com.es/,,638 41 09 88,NO,NO
ChIJ4UbcMbMnQg0RE6kpSwdGkes,Hostal Usera,Hoteles,ALOJAMIENTOS,"C. de la Pilarica, 26, Usera, 28026 Madrid, Spain","4,3",55,—,Abierto,40.38554799999999,-3.70334,https://maps.google.com/?cid=15812433199087078146,https://www.hostalusera.com/,Monday: 10:00AM–9:00PM | Tuesday: 10:00AM–9:00PM | Wednesday: 10:00AM–9:00PM | Thursday: 10:00AM–9:00PM | Friday: 10:00AM–9:00PM | Saturday: 10:00AM–9:00PM | Sunday: 10:00AM–9:00PM,,NO,NO
ChIJw1tn2oMnQg0Rh7K5Ym25qzg,Justine Apartments: apartamentos turísticos en Madrid Río,Hoteles,ALOJAMIENTOS,"Calle de los Monederos, 15, Planta 0, Usera, 28026 Madrid, Spain","4,8",34,—,Abierto,40.3882724,-3.70188,https://maps.google.com/?cid=1259702348325293015,https://www.justineapartments.com/,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,911 38 51 63,NO,SI
ChIJXUuIYEsmQg0R5YM5gMV_GEo,Iglesia Internacional del Evangelio Cuadrangular,"Hoteles,Hoteles",ALOJAMIENTOS,"Calle de Antonio López, 1, Usera, 28026 Madrid, Spain","4,8",21,—,Abierto,40.3887,-3.7003620999999995,https://maps.google.com/?cid=15987893210002648885,,,914 76 32 11,NO,NO
ChIJ-yHDWQAnQg0RYN6ibkAeiHA,Trees Coliving Matadero,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"C. Nicolás Godoy, 15, Usera, 28026 Madrid, Spain","4,7",13,—,Abierto,40.3864,-3.6997285999999994,https://maps.google.com/?cid=5159713827422175082,https://www.treescoliving.com/madrid-matadero,,,NO,NO
ChIJxYgjAAAnQg0RudZBk3P1D1o,????,"Hoteles,B&B (Cama Y Desayuno)",ALOJAMIENTOS,"Calle de Antonio López, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.389504900000006,-3.7010463000000002,https://maps.google.com/?cid=4076179138230630219,,,,NO,NO
ChIJZUI1NAAnQg0RrZu0rR16QbI,Xandra Casa,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"C. Matilde Gayo, 19, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.388902900000005,-3.703830000000001,https://maps.google.com/?cid=17903170342491221471,,,,NO,NO
ChIJvSUJSQAnQg0RgOC7FinncYQ,Rooms Madrid Río,"Hoteles,Hostal",ALOJAMIENTOS,"Calle de Antonio López, 151, Usera, 28026 Madrid, Spain","3,3",3,—,Abierto,40.3874207,-3.6981800000000007,https://maps.google.com/?cid=139628294737837016,,,,NO,NO
ChIJv27uagAnQg0Rg7BxBKgUN60,Apartamentos Manzanares (Madrid Rio),"Hoteles,Hoteles",ALOJAMIENTOS,"Av del Manzanares, 214, Usera, 28026 Madrid, Spain",0,0,—,Abierto,40.390106200000005,-3.6996176000000007,https://maps.google.com/?cid=17213620670441483304,,,,NO,NO
ChIJS1LKvEUmQg0Rkxw-rpSOC-E,Mars Suites Zapata,"Hoteles,Casa De Huéspedes",ALOJAMIENTOS,"C. José Antonio Zapata, 8, Arganzuela, 28045 Madrid, Spain","1,9",11,—,Abierto,40.385909000000005,-3.691256,https://maps.google.com/?cid=150505539049796118,,,613 46 86 28,NO,NO
ChIJXdgM3nInQg0RrOscwFLsT-E,APARTAMENTOS BRONCE,Hoteles,ALOJAMIENTOS,"C. del Bronce, 9, Arganzuela, 28045 Madrid, Spain",5,1,—,Abierto,40.3899,-3.6875999999999998,https://maps.google.com/?cid=16486240101081275121,http://www.apartamentosbronce.com/,,,NO,NO
ChIJaWiR4Z0vQg0Rfy7i_9ZT4dk,Meet Room Hotel,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Cerro de la Alcazaba, 4, local 1, Puente de Vallecas, 28053 Madrid, Spain","4,5",69,—,Abierto,40.3852,-3.6712199999999995,https://maps.google.com/?cid=792237141219411555,https://instagram.com/meethlg?igshid=ZDdkNTZiNTM=,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,625 93 19 40,NO,NO
ChIJa-uSOAAnQg0RNODywWyPlzo,Piso,"Hoteles,Habitación De Huéspedes Privada",ALOJAMIENTOS,"C. de Concejo de Teverga, 13, 1a, Puente de Vallecas, 28053 Madrid, Spain",0,0,Moderado,Abierto,40.3856301,-3.67254,https://maps.google.com/?cid=18154360801322110520,,,,NO,NO
ChIJfZn9ZgAnQg0RlPhb-WqYTZM,Rooms laborde,"Hoteles,Hoteles",ALOJAMIENTOS,"Puente de Vallecas, 28053 Madrid, Spain",0,0,—,Abierto,40.3869914,-3.6695199999999994,https://maps.google.com/?cid=14779813912779028513,http://rooms-laborde-madrid.com.es/,,,NO,NO
ChIJUaXFM2UnQg0RiavDqcWmxfo,loft cerca centro Madrid,Hoteles,ALOJAMIENTOS,"C. de la Cordillera de Cuera, 23, Puente de Vallecas, 28053 Madrid, Spain",5,1,—,Abierto,40.38754,-3.6688713999999996,https://maps.google.com/?cid=17732753018523803306,,,696 23 28 03,NO,NO
ChIJGx14TAAnQg0RvbXT1-KTnCo,Casa Begoña,"Hoteles,B&B (Cama Y Desayuno)",ALOJAMIENTOS,"C. de Carlos Martín Álvarez, 31, Puente de Vallecas, 28018 Madrid, Spain","4,4",5,—,Abierto,40.3895,-3.6624900000000005,https://maps.google.com/?cid=7474730475965387436,http://la-casa-de-begona-madrid.com.es/,,,NO,NO
ChIJwU0sLIsnQg0Rp_ARXi4V28g,Rayco,Hoteles,ALOJAMIENTOS,"C. de Camichi, 10, Carabanchel, 28025 Madrid, Spain",5,1,—,Abierto,40.3911194,-3.7405299999999997,https://maps.google.com/?cid=3702092894576240587,http://www.rayco.es/,,609 41 17 14,NO,NO
ChIJXZH65UEnQg0Ry9Ibg7gEf8g,Hospedaje La Campana,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Castellflorite, 11, Carabanchel, 28019 Madrid, Spain",4,1,—,Abierto,40.3940084,-3.7381039,https://maps.google.com/?cid=15042861126773720959,,,641 56 57 72,NO,NO
ChIJN51Tf_MnQg0RMVwBvcOk2E4,Madrid paradaise,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Castellflorite, Carabanchel, 28019 Madrid, Spain",0,0,Barato,Abierto,40.3939753,-3.7381599999999997,https://maps.google.com/?cid=13438540805857794601,,,634 18 67 54,NO,NO
ChIJPV9zcZgnQg0RJwjpKCw81Xw,Mr Bao House,"Hoteles,Hoteles",ALOJAMIENTOS,"Av. de Ntra. Sra. de Valvanera, 102, Carabanchel, 28025 Madrid, Spain","4,3",6,—,Abierto,40.39179789999999,-3.738269999999999,https://maps.google.com/?cid=1826992777608015808,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,NO,NO
ChIJK6j81EgnQg0RIH3jIaVQtbQ,Studios Cielo Madrid,"Hoteles,Hoteles",ALOJAMIENTOS,"C. de Matilde Hernández, 40, Carabanchel, 28019 Madrid, Spain","4,3",327,—,Abierto,40.390823600000004,-3.7339800000000003,https://maps.google.com/?cid=15520005398336534784,http://www.cielomadrid.com/,,,NO,SI
ChIJT9dHJwAnQg0RwB-1ysVbMYc,???? ??????,"Hoteles,Hostal",ALOJAMIENTOS,"C. Soldado José María Rey, 44, Carabanchel, 28019 Madrid, Spain",0,0,—,Abierto,40.39495170000001,-3.7326699999999997,https://maps.google.com/?cid=2745981492723943171,,,,NO,NO
ChIJm50vNwAnQg0R3QMxDo7Is08,Trees Coliving Galerías,Hoteles,ALOJAMIENTOS,"C. del Toboso, 15, Carabanchel, 28019 Madrid, Spain",0,0,Caro,Abierto,40.3925438,-3.7260351,https://maps.google.com/?cid=368302928494256337,https://www.treescoliving.com/madrid-galerias,,,NO,NO
ChIJVd5adAAnQg0RJ8eh9wHaK6I,Global Home-MA24,"Hoteles,Hoteles",ALOJAMIENTOS,"Calle de la, C. Marquesa de Argüeso, 24, Carabanchel, 28019 Madrid, Spain",0,0,—,Abierto,40.39143850000001,-3.7239139999999997,https://maps.google.com/?cid=3447191387155605764,,,,NO,NO
ChIJb86dxrgnQg0RyW9ivUbeAzg,Mars Suites Porras,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Antonio González Porras, 3, Carabanchel, 28019 Madrid, Spain","1,9",13,—,Abierto,40.3904369,-3.7171999999999996,https://maps.google.com/?cid=15494098786417738885,,,722 50 90 85,NO,NO
ChIJyar6_cAnQg0RlPMvq4cEMVQ,RI HOSTELs,"Hoteles,Hoteles",ALOJAMIENTOS,"C. Sallaberry, 1, Carabanchel, 28019 Madrid, Spain",0,0,—,Abierto,40.394475,-3.7203059999999994,https://maps.google.com/?cid=5219036643577150910,,,619 73 54 25,NO,NO
