NOMBRE_TUI,CATEGORIA_TUI,TIPOS_TUI,DIRECCION_TUI,WEBSITE,TELEFONO,HORARIO,RATING_TUI,TOTAL_VALORACIONES_TUI,GOOGLE_MAPS_URL,ESTADO_NEGOCIO,NIVEL_PRECIO,RESERVA_POSIBLE,ACCESIBILIDAD_SILLA_RUEDAS,DESCRIPCION_TUI,LATITUD_TUI,LONGITUD_TUI
LA RUMBA LOUNGE BAR 5J LINEAL,discotecas,"night_club, bar, point_of_interest, establishment","Calle de Vital Aza, 53 28017 Madrid, Spain",https://www.instagram.com/larumba.loungebar5j.lineal?igsh=YjFtcTBxNnNyYnk0&utm_source=qr,602 30 67 19,Monday: 5:00 PM – 2:00 AM | Tuesday: 5:00 PM – 2:00 AM | Wednesday: 5:00 PM – 2:00 AM | Thursday: 5:00 PM – 2:00 AM | Friday: 5:00 PM – 2:30 AM | Saturday: 5:00 PM – 2:30 AM | Sunday: 5:00 PM – 2:00 AM,2.0,2,https://maps.google.com/?cid=7765196320406771152,OPERATIONAL,,False,False,,40.43264,-3.64084
Disco Fronteo 4k,discotecas,"night_club, point_of_interest, establishment","Calle de Vicente Espinel,  28017 Madrid, Spain",,624 13 93 56,,5.0,2,https://maps.google.com/?cid=13512876766880178145,OPERATIONAL,,False,False,,40.43271,-3.6413
El Final disco pub,discotecas,"night_club, point_of_interest, establishment","Travesía de José Noriega, 6 28017 Madrid, Spain",,631 65 09 72,Monday: 10:00 PM – 5:30 AM | Tuesday: 10:00 PM – 5:30 AM | Wednesday: 10:00 PM – 5:30 AM | Thursday: 10:00 PM – 5:30 AM | Friday: 10:00 PM – 5:30 AM | Saturday: 10:00 PM – 5:30 AM | Sunday: 10:00 PM – 5:30 AM,4.3,102,https://maps.google.com/?cid=13020928470316878307,OPERATIONAL,1,False,False,,40.4263,-3.65551
discoteca ni mala ni santa,discotecas,"night_club, point_of_interest, establishment","Calle de Vital Aza, 68 28017 Madrid, Spain",,,Monday: 11:00 PM – 5:30 AM | Tuesday: Closed | Wednesday: Closed | Thursday: 11:00 PM – 5:30 AM | Friday: 11:00 PM – 5:30 AM | Saturday: 11:00 PM – 5:30 AM | Sunday: 11:00 PM – 5:30 AM,3.8,19,https://maps.google.com/?cid=13061327342021038159,OPERATIONAL,,False,False,,40.43308,-3.63892
Sala Aruba,discotecas,"night_club, point_of_interest, establishment","Calle del Camino de los Vinateros, 43 28030 Madrid, Spain",,616 96 92 10,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 10:00 PM – 6:00 AM | Friday: 10:00 PM – 6:00 AM | Saturday: 10:00 PM – 6:00 AM | Sunday: 10:00 PM – 6:00 AM,3.9,41,https://maps.google.com/?cid=8393795078293193819,OPERATIONAL,,True,True,,40.41118,-3.65567
Confusión Dance-Club,discotecas,"night_club, bar, point_of_interest, establishment","Calle de Emilio Ferrari, 27 28017 Madrid, Spain",,605 84 30 22,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 11:00 PM – 5:45 AM | Friday: 11:00 PM – 5:45 AM | Saturday: 11:00 PM – 5:45 AM | Sunday: Closed,4.1,162,https://maps.google.com/?cid=12873020103313037643,OPERATIONAL,1,True,False,,40.43319,-3.64258
Discoteca la rose bleue,discotecas,"night_club, point_of_interest, establishment","Calle del Camino de los Vinateros, 23 28030 Madrid, Spain",,625 88 83 33,Monday: Closed | Tuesday: Closed | Wednesday: 12:00 – 6:00 AM | Thursday: 12:00 – 6:00 AM | Friday: 12:00 – 6:00 AM | Saturday: 12:00 – 6:00 AM | Sunday: 12:00 – 6:00 AM,3.0,3,https://maps.google.com/?cid=17475835708521338421,OPERATIONAL,,False,False,,40.41105,-3.65576
Makaneo,discotecas,"night_club, point_of_interest, establishment","Calle del Río Ulla, 22 28017 Madrid, Spain",,675 21 13 43,"Monday: 9:30 AM – 8:30 PM | Tuesday: 9:30 AM – 2:00 PM, 4:30 – 8:30 PM | Wednesday: 9:30 AM – 3:30 PM, 4:30 – 8:30 PM | Thursday: 9:30 AM – 8:30 PM | Friday: 9:30 AM – 2:00 PM, 4:30 – 8:30 PM | Saturday: 9:30 AM – 1:30 PM | Sunday: Closed",4.0,31,https://maps.google.com/?cid=1002008178223021589,OPERATIONAL,1,False,False,,40.43345,-3.64222
Bar Lumi,discotecas,"night_club, bar, point_of_interest, establishment","Calle Zaratán, 7 28037 Madrid, Spain",,913 04 50 97,Monday: 8:30 AM – 11:30 PM | Tuesday: 8:30 AM – 1:00 PM | Wednesday: 8:30 AM – 11:30 PM | Thursday: 8:30 AM – 11:30 PM | Friday: 8:30 AM – 11:30 PM | Saturday: 8:30 AM – 11:30 PM | Sunday: 8:30 AM – 11:30 PM,3.0,12,https://maps.google.com/?cid=4945067089908283180,OPERATIONAL,,False,False,,40.42873,-3.6257
La Faena Night Club,discotecas,"night_club, point_of_interest, establishment","Calle de la Virgen del Puig, 2 28027 Madrid, Spain",http://clublafaena.com/,914 04 52 66,Monday: 5:00 PM – 3:00 AM | Tuesday: 5:00 PM – 3:00 AM | Wednesday: 5:00 PM – 3:00 AM | Thursday: 5:00 PM – 3:00 AM | Friday: 5:00 PM – 3:00 AM | Saturday: 5:00 PM – 3:00 AM | Sunday: Closed,4.4,98,https://maps.google.com/?cid=10464045376796885981,OPERATIONAL,1,False,False,,40.43315,-3.65895
Bar la Quintana,discotecas,"night_club, bar, point_of_interest, establishment","Avenida de Guadalajara, 35 28032 Madrid, Spain",,913 13 39 32,Monday: 7:00 AM – 10:30 PM | Tuesday: 7:00 AM – 10:30 PM | Wednesday: 7:00 AM – 10:30 PM | Thursday: 7:00 AM – 10:30 PM | Friday: 7:00 AM – 10:30 PM | Saturday: Closed | Sunday: 7:00 AM – 10:30 PM,4.1,93,https://maps.google.com/?cid=7521603544447589826,OPERATIONAL,1,False,False,,40.41983,-3.62026
Ritmo Latino Madrid,discotecas,"night_club, bar, point_of_interest, establishment","Calle de Emilio Ferrari, 18 28017 Madrid, Spain",,611 25 57 56,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 8:30 PM – 5:00 AM | Saturday: 8:30 PM – 5:00 AM | Sunday: Closed,4.0,67,https://maps.google.com/?cid=16725247591205422753,OPERATIONAL,,False,True,,40.43383,-3.64345
Zona Cero,discotecas,"night_club, point_of_interest, establishment","Calle de Emilio Ferrari, 9 28017 Madrid, Spain",,622 39 88 12,Monday: Closed | Tuesday: Closed | Wednesday: 9:30 PM – 5:00 AM | Thursday: 9:30 PM – 5:00 AM | Friday: 9:30 PM – 5:30 AM | Saturday: 9:30 PM – 5:30 AM | Sunday: 9:30 PM – 5:00 AM,4.4,146,https://maps.google.com/?cid=5525299699957344614,OPERATIONAL,,True,False,,40.43437,-3.64335
Club Swinger Okapi´Sw,discotecas,"night_club, point_of_interest, establishment","Calle de Vicente Espinel, 8 28017 Madrid, Spain",https://okapis.es/,912 40 43 96,Monday: Closed | Tuesday: Closed | Wednesday: 12:00 PM – 1:00 AM | Thursday: 12:00 PM – 3:00 AM | Friday: 12:00 PM – 5:00 AM | Saturday: 9:00 PM – 6:00 AM | Sunday: 5:00 PM – 1:00 AM,4.6,238,https://maps.google.com/?cid=11224477166949764711,OPERATIONAL,,False,False,,40.43541,-3.64124
DISCOTECA LA CONSENTIDA,discotecas,"night_club, point_of_interest, establishment","Calle de Federico Gutiérrez, 13 28027 Madrid, Spain",,679 19 64 23,Monday: 10:00 PM – 5:30 AM | Tuesday: 10:00 PM – 5:30 AM | Wednesday: Closed | Thursday: Closed | Friday: 10:00 PM – 5:30 AM | Saturday: 10:00 PM – 5:30 AM | Sunday: Closed,4.8,19,https://maps.google.com/?cid=12063461022182381530,OPERATIONAL,,False,False,,40.43542,-3.6457
M'Grada Club,discotecas,"night_club, point_of_interest, establishment","Calle del Corregidor Juan Francisco de Luján, 15 28030 Madrid, Spain",https://www.instagram.com/m.grada030/,,,4.8,12,https://maps.google.com/?cid=11639243320429489560,CLOSED_TEMPORARILY,,True,True,,40.40349,-3.64916
Club Nocturno Trebol,discotecas,"night_club, spa, bar, point_of_interest, establishment","Calle de José Arcones Gil, 15 28017 Madrid, Spain",,625 10 20 46,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.2,18,https://maps.google.com/?cid=14737588062932260756,OPERATIONAL,,True,True,,40.43605,-3.639
LuckyWi­ns Casin­o,discotecas,"night_club, bar, point_of_interest, establishment","Calle de Sambara, 89 28027 Madrid, Spain",https://www.luckywins.com/,611 22 93 56,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,https://maps.google.com/?cid=8955817829026774924,OPERATIONAL,,False,False,,40.43602,-3.64642
XTREMO DISCO PUB,discotecas,"night_club, point_of_interest, establishment","Calle del Estrecho de Gibraltar, 19 28027 Madrid, Spain",,653 35 33 51,"Monday: 9:00 PM – 12:00 AM | Tuesday: 12:00 AM – 5:00 PM, 9:00 PM – 6:00 AM | Wednesday: Closed | Thursday: 9:00 PM – 6:00 AM | Friday: 9:00 PM – 6:00 AM | Saturday: 9:00 PM – 6:00 AM | Sunday: 9:00 PM – 6:00 AM",2.7,43,https://maps.google.com/?cid=18432625732065894457,OPERATIONAL,,False,False,,40.437,-3.64132
Palo e mango,discotecas,"night_club, point_of_interest, establishment","Calle de Caunedo, 5 28037 Madrid, Spain",,,,,,https://maps.google.com/?cid=17365858065936991420,OPERATIONAL,,False,False,,40.43715,-3.6366
La Jarana,discotecas,"night_club, point_of_interest, establishment","Calle de Caunedo, 9 28037 Madrid, Spain",,,,,,https://maps.google.com/?cid=17511099466074899415,OPERATIONAL,,False,False,,40.43722,-3.63638
Disco Bar Manassas,discotecas,"night_club, bar, point_of_interest, establishment","Calle de Federico Gutiérrez, 34 28027 Madrid, Spain",,672 93 22 14,Monday: 10:00 PM – 3:00 AM | Tuesday: 9:00 PM – 5:30 AM | Wednesday: 9:00 PM – 5:30 AM | Thursday: 9:00 PM – 5:30 AM | Friday: 9:00 PM – 6:00 AM | Saturday: 9:00 PM – 6:00 AM | Sunday: 9:00 PM – 5:30 AM,4.1,57,https://maps.google.com/?cid=315219327807485301,OPERATIONAL,,False,False,,40.43688,-3.64653
Bor-Cueva,discotecas,"night_club, point_of_interest, establishment","Calle Antonio Pirala, 9 28017 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.2,5,https://maps.google.com/?cid=13700720009848375988,OPERATIONAL,,False,False,,40.43021,-3.65949
Restaurante Tentazion,discotecas,"restaurant, night_club, bar, food, point_of_interest, establishment","Calle de Movinda, 10 28037 Madrid, Spain",https://rest-tentazion.webnode.es/,913 20 87 22,Monday: Closed | Tuesday: Closed | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 10:00 AM – 2:00 AM | Sunday: 10:00 AM – 12:00 AM,4.1,500,https://maps.google.com/?cid=13577021118657655199,OPERATIONAL,1,True,False,,40.43743,-3.63655
X Private Club,discotecas,"night_club, point_of_interest, establishment","Calle de la Cerámica, 76 28038 Madrid, Spain",,684 14 61 71,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 11:30 PM – 10:00 AM | Saturday: 11:30 PM – 11:00 AM | Sunday: Closed,3.6,92,https://maps.google.com/?cid=12436860255260002548,OPERATIONAL,,False,False,,40.40431,-3.65566
España de Noche - Federación de Empresarios de Ocio Nocturno y Espectáculos,discotecas,"night_club, point_of_interest, establishment","Calle de Goya, 115 28009 Madrid, Spain",,914 01 47 50,Monday: 9:00 AM – 3:00 PM | Tuesday: 9:00 AM – 3:00 PM | Wednesday: 9:00 AM – 3:00 PM | Thursday: 9:00 AM – 3:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,2.9,7,https://maps.google.com/?cid=1627710636082444953,OPERATIONAL,,False,False,,40.42473,-3.6718
